t_s,x_east,y_north,v_east,v_north,a_cmd,path_idx,cte_m
3.000557374954223633e+01,1.288121643066406250e+02,2.783885383605957031e+01,3.746614456176757812e+00,3.213154554367065430e+00,1.830093623067943487e-01,2.840000000000000000e+02,2.120152861387367971e-01
3.025118780136108398e+01,1.297565002441406250e+02,2.864866828918457031e+01,3.729622840881347656e+00,3.237996339797973633e+00,2.174069291779146540e-01,2.870000000000000000e+02,1.971850382576374461e-01
3.050119280815124512e+01,1.306910400390625000e+02,2.946189689636230469e+01,3.708504915237426758e+00,3.268863201141357422e+00,2.375945654116590200e-01,2.890000000000000000e+02,8.747849617134377531e-02
3.075565981864929199e+01,1.316248321533203125e+02,3.028783798217773438e+01,3.685232639312744141e+00,3.303889751434326172e+00,2.460505928965834588e-01,2.920000000000000000e+02,1.679760235426044912e-01
3.100348782539367676e+01,1.325419769287109375e+02,3.111354827880859375e+01,3.661035537719726562e+00,3.338957309722900391e+00,2.450923603129373518e-01,2.940000000000000000e+02,1.103947001173593567e-01
3.125336790084838867e+01,1.334523162841796875e+02,3.194792366027832031e+01,3.636122703552246094e+00,3.372801542282104492e+00,2.361332220861636633e-01,2.970000000000000000e+02,2.204334450277858626e-01
3.150229597091674805e+01,1.343583068847656250e+02,3.279286193847656250e+01,3.614326238632202148e+00,3.407234430313110352e+00,2.209024169445047703e-01,2.990000000000000000e+02,1.681447273371587114e-01
3.175395774841308594e+01,1.352711944580078125e+02,3.365792083740234375e+01,3.595325469970703125e+00,3.441380023956298828e+00,2.006036407803839516e-01,3.020000000000000000e+02,2.461159051292533262e-01
3.200098872184753418e+01,1.361679840087890625e+02,3.452051162719726562e+01,3.577957630157470703e+00,3.472400903701782227e+00,1.763526026690845072e-01,3.040000000000000000e+02,2.072298611280207203e-01
3.225034284591674805e+01,1.370606231689453125e+02,3.539110946655273438e+01,3.561961174011230469e+00,3.499525308609008789e+00,1.491436608689598597e-01,3.070000000000000000e+02,2.536093082637367324e-01
3.250482201576232910e+01,1.379461975097656250e+02,3.626536560058593750e+01,3.547722339630126953e+00,3.521659851074218750e+00,1.208021870561485633e-01,3.090000000000000000e+02,2.107972424926064514e-01
3.275485682487487793e+01,1.388314819335937500e+02,3.714804458618164062e+01,3.536065340042114258e+00,3.539529323577880859e+00,9.244593420120685023e-02,3.120000000000000000e+02,2.364756433006965919e-01
3.300009489059448242e+01,1.397120361328125000e+02,3.803295135498046875e+01,3.526006698608398438e+00,3.554011821746826172e+00,6.376547889526347490e-02,3.140000000000000000e+02,1.962914991417015198e-01
