t_s,x_east,y_north,v_east,v_north,a_cmd,path_idx,cte_m
2.599710583686828613e+01,1.167844238281250000e+02,1.344731330871582031e+01,3.372048377990722656e+00,3.697352647781372070e+00,-3.271477952966533320e-01,2.450000000000000000e+02,1.543153024258020756e-01
2.624908804893493652e+01,1.176382369995117188e+02,1.437371730804443359e+01,3.388117551803588867e+00,3.668212890625000000e+00,-3.711403119013308993e-01,2.480000000000000000e+02,1.334264725496168147e-01
2.649751901626586914e+01,1.185028915405273438e+02,1.529777145385742188e+01,3.411382675170898438e+00,3.632693529129028320e+00,-3.981949394104546402e-01,2.500000000000000000e+02,1.536125380646340965e-01
2.675235986709594727e+01,1.193795547485351562e+02,1.621903991699218750e+01,3.439078807830810547e+00,3.592442035675048828e+00,-4.105701141186052783e-01,2.530000000000000000e+02,1.747630333379670275e-01
2.700065517425537109e+01,1.202558975219726562e+02,1.712151908874511719e+01,3.470199823379516602e+00,3.551158905029296875e+00,-4.092045564330947793e-01,2.550000000000000000e+02,2.781522731869243703e-01
2.724847102165222168e+01,1.211397323608398438e+02,1.801260757446289062e+01,3.503170728683471680e+00,3.508930206298828125e+00,-3.954039812314633084e-01,2.580000000000000000e+02,2.758799204296257801e-01
2.749817705154418945e+01,1.220282211303710938e+02,1.888945770263671875e+01,3.535737037658691406e+00,3.468069076538085938e+00,-3.723721716392955905e-01,2.600000000000000000e+02,3.605890209272412661e-01
2.775216794013977051e+01,1.229303359985351562e+02,1.976170730590820312e+01,3.567842006683349609e+00,3.430344581604003906e+00,-3.423135321746774706e-01,2.630000000000000000e+02,3.356417140149807188e-01
2.799597001075744629e+01,1.238306579589843750e+02,2.061490058898925781e+01,3.597143411636352539e+00,3.395899772644042969e+00,-3.068142090099149621e-01,2.650000000000000000e+02,3.978606291819705709e-01
2.824988794326782227e+01,1.247373275756835938e+02,2.145945549011230469e+01,3.623100757598876953e+00,3.364151239395141602e+00,-2.673945903618499265e-01,2.680000000000000000e+02,3.515101178482368804e-01
2.849524092674255371e+01,1.256521682739257812e+02,2.229974555969238281e+01,3.648769140243530273e+00,3.339786052703857422e+00,-2.272075501755554117e-01,2.700000000000000000e+02,3.914829873225259549e-01
2.874770998954772949e+01,1.265854949951171875e+02,2.314658164978027344e+01,3.673215150833129883e+00,3.320661783218383789e+00,-1.858690131419512837e-01,2.730000000000000000e+02,3.287101331426275919e-01
2.899835109710693359e+01,1.275137786865234375e+02,2.397756004333496094e+01,3.694564342498779297e+00,3.305430650711059570e+00,-1.431918677962296105e-01,2.750000000000000000e+02,3.706608137652927515e-01
