vehicle,variant,law,route,cond_idx,wind_frac,radius_factor,mismatch,score,max_cte_over_rmin,completed,finish_time_s,rms_cte_m,max_cte_m,rms_cte_over_rmin,sat_fraction,effort,path_length_m
fixed_wing,default,pure_pursuit,2006,16,0.3,2.0,1.0,0.05991007495978855,0.11163011764679899,True,132.25,1.60012727740444,5.5815058823399495,0.0320025455480888,0.011337868480725623,0.3154996730343245,2293.3
fixed_wing,default,pure_pursuit,2006,17,0.3,2.0,0.8,0.15034327431717034,0.33299097111070197,True,109.65,3.3547765769747424,16.649548555535098,0.06709553153949485,0.105742935278031,0.39100122915998037,2293.3
fixed_wing,default,pure_pursuit,2007,0,0.0,1.0,1.0,0.03513838009124501,0.06367208918002437,True,129.45000000000002,0.9610178898119457,3.1836044590012182,0.019220357796238915,0.003861003861003861,0.24470808824046983,2334.7
fixed_wing,default,pure_pursuit,2007,1,0.0,1.0,0.8,0.05919819114834515,0.1327650047023831,True,129.6,1.3003469986374692,6.638250235119155,0.026006939972749384,0.0350944851523332,0.25338376222950576,2334.7
fixed_wing,default,pure_pursuit,2007,2,0.0,1.5,1.0,0.02564566718464957,0.043079410761641984,True,129.85,0.7437907247119537,2.153970538082099,0.014875814494239074,0.0,0.22138245778537158,2340.3
fixed_wing,default,pure_pursuit,2007,3,0.0,1.5,0.8,0.025624711647392388,0.04301166520812639,True,129.85,0.7435897672680395,2.1505832604063193,0.01487179534536079,0.0,0.2196751863621716,2340.3
fixed_wing,default,pure_pursuit,2007,4,0.0,2.0,1.0,0.01997487270208855,0.03233126186268338,True,130.25,0.5946028618208854,1.6165630931341692,0.011892057236417708,0.0,0.20388294546996857,2346.3
fixed_wing,default,pure_pursuit,2007,5,0.0,2.0,0.8,0.020003404445187372,0.032425877673460016,True,130.25,0.5948467513411184,1.6212938836730006,0.011896935026822368,0.0,0.20704075096171456,2346.3
fixed_wing,default,pure_pursuit,2007,6,0.15,1.0,1.0,0.08030502620909666,0.1806484228188955,True,124.10000000000001,1.7571460252186393,9.032421140944775,0.03514292050437279,0.022150624244865084,0.2839727228833603,2334.7
fixed_wing,default,pure_pursuit,2007,7,0.15,1.0,0.8,0.15852301531024848,0.3710803678858603,True,123.2,3.287646166939171,18.554018394293013,0.06575292333878342,0.07586206896551724,0.28823672604595796,2334.7
