x_east,y_north
1.654416709659222420e+02,1.022360455879169621e+02
1.651883998031011629e+02,1.026620031616576227e+02
1.649351286402800838e+02,1.030879607353982692e+02
1.646818574774590331e+02,1.035139183091389157e+02
1.644285863146379540e+02,1.039398758828795621e+02
1.641753151518169034e+02,1.043658334566202086e+02
1.639220439889958243e+02,1.047917910303608551e+02
1.636687728261747736e+02,1.052177486041015158e+02
1.634155016633536945e+02,1.056437061778421622e+02
1.631622305005326439e+02,1.060696637515828229e+02
1.629089593377115648e+02,1.064956213253234694e+02
1.626556881748905141e+02,1.069215788990641158e+02
1.624024170120694350e+02,1.073475364728047623e+02
1.621491458492483844e+02,1.077734940465454088e+02
1.618958746864273053e+02,1.081994516202860552e+02
1.616426035236062546e+02,1.086254091940267159e+02
1.613893323607851755e+02,1.090513667677673624e+02
1.611360611979640964e+02,1.094773243415080231e+02
1.608827900351430458e+02,1.099032819152486695e+02
1.606295188723219667e+02,1.103292394889893160e+02
1.603762477095009160e+02,1.107551970627299625e+02
1.601229765466798369e+02,1.111811546364706089e+02
1.598697053838587863e+02,1.116071122102112554e+02
1.596164342210377072e+02,1.120330697839519161e+02
1.593631630582166565e+02,1.124590273576925625e+02
1.591098918953955774e+02,1.128849849314332090e+02
1.588566207325745268e+02,1.133109425051738697e+02
1.586033495697534477e+02,1.137369000789145161e+02
1.583500784069323686e+02,1.141628576526551626e+02
1.580968072441113179e+02,1.145888152263958091e+02
1.578435360812902672e+02,1.150147728001364555e+02
1.575902649184691882e+02,1.154407303738771162e+02
1.573369937556481091e+02,1.158666879476177627e+02
1.570837225928270584e+02,1.162926455213584092e+02
1.568304514300060077e+02,1.167186030950990698e+02
1.565771802671849287e+02,1.171445606688397163e+02
1.563239091043638496e+02,1.175705182425803628e+02
1.560706379415427989e+02,1.179964758163210092e+02
1.558173667787217198e+02,1.184224333900616557e+02
1.555640956159006691e+02,1.188483909638023164e+02
1.553108244530795901e+02,1.192743485375429628e+02
1.550575532902585394e+02,1.197003061112836235e+02
1.548042821274374603e+02,1.201262636850242700e+02
1.545510109646164096e+02,1.205522212587649165e+02
1.542977398017953305e+02,1.209781788325055629e+02
1.540444686389742515e+02,1.214041364062462094e+02
1.537911974761532008e+02,1.218300939799868559e+02
1.535379263133321501e+02,1.222560515537275165e+02
1.532846551505110710e+02,1.226820091274681630e+02
1.530313839876899920e+02,1.231079667012088095e+02
1.527781128248689413e+02,1.235339242749494701e+02
1.525248416620478622e+02,1.239598818486901166e+02
1.522715704992268115e+02,1.243858394224307631e+02
1.520182993364057324e+02,1.248117969961714095e+02
1.517650281735846818e+02,1.252377545699120702e+02
1.515117570107636027e+02,1.256637121436527025e+02
1.512584858479425520e+02,1.260896697173933632e+02
1.510052146851214729e+02,1.265156272911340238e+02
1.507519435223004223e+02,1.269415848648746703e+02
1.504986723594793432e+02,1.273675424386153168e+02
