t_s,x_east,y_north,v_east,v_north,a_cmd,path_idx,cte_m
1.596679902076721191e+01,7.272294616699218750e+01,-1.635143756866455078e+00,4.962351799011230469e+00,-1.316090673208236694e-01,2.815761328886675491e-02,1.460000000000000000e+02,5.476192101651329580e-02
1.622053790092468262e+01,7.397418975830078125e+01,-1.666335821151733398e+00,4.959220886230468750e+00,-1.319406330585479736e-01,3.083822293219753985e-02,1.490000000000000000e+02,1.876590551935035656e-01
1.646763205528259277e+01,7.522355651855468750e+01,-1.697477221488952637e+00,4.956579208374023438e+00,-1.305233836174011230e-01,3.175128618960360027e-02,1.510000000000000000e+02,6.976673432697853838e-02
1.671687006950378418e+01,7.646695709228515625e+01,-1.727741003036499023e+00,4.955049037933349609e+00,-1.278399527072906494e-01,3.080154914498772767e-02,1.540000000000000000e+02,1.819702485503908729e-01
1.696636605262756348e+01,7.771839141845703125e+01,-1.757200002670288086e+00,4.955272674560546875e+00,-1.248647421598434448e-01,2.876514998145068142e-02,1.560000000000000000e+02,7.857178118989441296e-02
1.721532797813415527e+01,7.895605468750000000e+01,-1.785987257957458496e+00,4.955156803131103516e+00,-1.223632916808128357e-01,2.693072373511841769e-02,1.590000000000000000e+02,1.797812239131547085e-01
1.746770906448364258e+01,8.019314575195312500e+01,-1.813485980033874512e+00,4.955037593841552734e+00,-1.199573650956153870e-01,2.420857853713431068e-02,1.610000000000000000e+02,6.724249080498019560e-02
1.771381521224975586e+01,8.143406677246093750e+01,-1.840883731842041016e+00,4.959191799163818359e+00,-1.184439808130264282e-01,2.215145403472621247e-02,1.640000000000000000e+02,1.883325973263238473e-01
1.796833205223083496e+01,8.269310760498046875e+01,-1.869033098220825195e+00,4.965417385101318359e+00,-1.180686876177787781e-01,2.145580526434885671e-02,1.660000000000000000e+02,7.971511229916251884e-02
1.821575498580932617e+01,8.393807983398437500e+01,-1.895662546157836914e+00,4.971433639526367188e+00,-1.173788905143737793e-01,1.951935653868472689e-02,1.690000000000000000e+02,1.709774963539521242e-01
1.846585297584533691e+01,8.518489074707031250e+01,-1.922085165977478027e+00,4.976771354675292969e+00,-1.172221451997756958e-01,1.793439949015504520e-02,1.710000000000000000e+02,8.387808866968080035e-02
1.871696901321411133e+01,8.642952728271484375e+01,-1.948553442955017090e+00,4.981080055236816406e+00,-1.177406609058380127e-01,1.711592105817416956e-02,1.740000000000000000e+02,1.660034590735289250e-01
1.896517419815063477e+01,8.767986297607421875e+01,-1.975559711456298828e+00,4.984311103820800781e+00,-1.188880950212478638e-01,1.726352838556369229e-02,1.760000000000000000e+02,9.145625061036456727e-02
1.921673512458801270e+01,8.892784118652343750e+01,-2.002372026443481445e+00,4.985685825347900391e+00,-1.198574379086494446e-01,1.716087613361634567e-02,1.790000000000000000e+02,1.542747039512411822e-01
1.946463012695312500e+01,9.017723846435546875e+01,-2.029251575469970703e+00,4.984815120697021484e+00,-1.208847165107727051e-01,1.113947510174460254e+00,1.810000000000000000e+02,1.138862605416018636e-01
1.971561408042907715e+01,9.143145751953125000e+01,-2.055557966232299805e+00,4.982394695281982422e+00,-9.138000756502151489e-02,1.419785096365785648e+00,1.840000000000000000e+02,1.222382309152399288e-01
1.996316409111022949e+01,9.268830108642578125e+01,-2.053286075592041016e+00,4.970205307006835938e+00,1.168606802821159363e-01,1.471274194978752892e+00,1.860000000000000000e+02,2.503127016746780620e-01
2.021685194969177246e+01,9.395105743408203125e+01,-1.986313462257385254e+00,4.947879314422607422e+00,3.970697820186614990e-01,1.547848379444531464e+00,1.890000000000000000e+02,2.653468844103881175e-01
2.047059583663940430e+01,9.519251251220703125e+01,-1.855938196182250977e+00,4.915177822113037109e+00,6.544266343116760254e-01,1.546079585373360876e+00,1.910000000000000000e+02,4.241603429670984804e-01
2.071961402893066406e+01,9.641863250732421875e+01,-1.663061618804931641e+00,4.866937637329101562e+00,9.169057607650756836e-01,1.631266720423918404e+00,1.940000000000000000e+02,4.385050955741582324e-01
2.096880698204040527e+01,9.763495635986328125e+01,-1.403616428375244141e+00,4.805479526519775391e+00,1.180626392364501953e+00,1.609965865915428340e+00,1.960000000000000000e+02,5.721813941409892301e-01
2.121912407875061035e+01,9.882970428466796875e+01,-1.078789472579956055e+00,4.727648735046386719e+00,1.448283910751342773e+00,1.671756908425496846e+00,1.990000000000000000e+02,5.876256073588518314e-01
2.146442103385925293e+01,1.000060043334960938e+02,-6.863660216331481934e-01,4.636502265930175781e+00,1.709465742111206055e+00,1.630400161423245731e+00,2.010000000000000000e+02,6.889151880145615303e-01
2.171345400810241699e+01,1.011529922485351562e+02,-2.295252978801727295e-01,4.529352664947509766e+00,1.971837759017944336e+00,1.679418228808013058e+00,2.040000000000000000e+02,6.996997439628084292e-01
2.196511220932006836e+01,1.022796783447265625e+02,2.959253787994384766e-01,4.411169528961181641e+00,2.227939128875732422e+00,1.626301886560061583e+00,2.060000000000000000e+02,7.476431801178686776e-01
2.221999692916870117e+01,1.033816528320312500e+02,8.902108073234558105e-01,4.275436878204345703e+00,2.482161283493041992e+00,1.658006201022307557e+00,2.090000000000000000e+02,7.787294924207559532e-01
2.246739506721496582e+01,1.044367370605468750e+02,1.540433049201965332e+00,4.132284641265869141e+00,2.719865560531616211e+00,1.593090793706539499e+00,2.110000000000000000e+02,7.757095212840781073e-01
2.271640205383300781e+01,1.054534378051757812e+02,2.249840974807739258e+00,3.974139213562011719e+00,2.953860759735107422e+00,1.514647380955113531e+00,2.130000000000000000e+02,8.104924225168107510e-01
2.296807503700256348e+01,1.064267959594726562e+02,3.014014959335327148e+00,3.811391830444335938e+00,3.172476291656494141e+00,1.541438271275731742e+00,2.160000000000000000e+02,7.770467343915531400e-01
2.321777796745300293e+01,1.073656616210937500e+02,3.835549354553222656e+00,3.644868612289428711e+00,3.375105142593383789e+00,1.473914281094343082e+00,2.180000000000000000e+02,7.661007568578880322e-01
2.346801900863647461e+01,1.082516098022460938e+02,4.696774959564208984e+00,3.464523792266845703e+00,3.568716764450073242e+00,2.993780823513079170e-01,2.210000000000000000e+02,7.453740089926800261e-01
2.371510100364685059e+01,1.090958023071289062e+02,5.603985309600830078e+00,3.316513538360595703e+00,3.720027685165405273e+00,1.937104165974932665e-02,2.230000000000000000e+02,6.400767242563961679e-01
2.396909904479980469e+01,1.099239349365234375e+02,6.536398887634277344e+00,3.305535078048706055e+00,3.749350786209106445e+00,-1.003492301150405164e-01,2.260000000000000000e+02,5.451624489942973328e-01
2.421824312210083008e+01,1.107662887573242188e+02,7.485055923461914062e+00,3.328810691833496094e+00,3.745157718658447266e+00,-1.748396576097352717e-01,2.280000000000000000e+02,4.040995258600152407e-01
