t_s,x_east,y_north,v_east,v_north,a_cmd,path_idx,cte_m
2.875203084945678711e+01,1.268794937133789062e+02,2.295100402832031250e+01,3.402330398559570312e+00,3.615529775619506836e+00,-2.561372504008468942e-01,2.730000000000000000e+02,4.367556607602868235e-02
2.899933004379272461e+01,1.277482986450195312e+02,2.386502838134765625e+01,3.424165725708007812e+00,3.590291023254394531e+00,-2.593624537866402457e-01,2.760000000000000000e+02,2.032541585364940617e-01
2.924986600875854492e+01,1.286196136474609375e+02,2.476942634582519531e+01,3.446399927139282227e+00,3.565516233444213867e+00,-2.491494791913138884e-01,2.780000000000000000e+02,1.575938930609228350e-01
2.950014781951904297e+01,1.294942932128906250e+02,2.566555023193359375e+01,3.467755794525146484e+00,3.538800477981567383e+00,-2.470472340082026930e-01,2.810000000000000000e+02,2.664376669585173385e-01
2.974976682662963867e+01,1.303734436035156250e+02,2.655446624755859375e+01,3.489091396331787109e+00,3.513800382614135742e+00,-2.315700351060764328e-01,2.830000000000000000e+02,2.696720544902877492e-01
3.000092482566833496e+01,1.312578125000000000e+02,2.743700027465820312e+01,3.511017084121704102e+00,3.488670110702514648e+00,-2.253921407115861419e-01,2.860000000000000000e+02,3.421645568302975060e-01
3.025042104721069336e+01,1.321470184326171875e+02,2.831309318542480469e+01,3.532355785369873047e+00,3.465022802352905273e+00,-2.057636216314918109e-01,2.880000000000000000e+02,3.514245349241134631e-01
3.050443291664123535e+01,1.330405731201171875e+02,2.918273162841796875e+01,3.554215192794799805e+00,3.442640542984008789e+00,-1.964514324394225075e-01,2.910000000000000000e+02,3.991359057418132905e-01
3.075262403488159180e+01,1.339357299804687500e+02,3.004354667663574219e+01,3.575637817382812500e+00,3.422207832336425781e+00,-1.742647236580403269e-01,2.930000000000000000e+02,4.016420520125621452e-01
3.100082612037658691e+01,1.348421478271484375e+02,3.090471649169921875e+01,3.596920967102050781e+00,3.403154134750366211e+00,-1.624611973603780346e-01,2.960000000000000000e+02,4.311129678402680909e-01
3.125205087661743164e+01,1.357521057128906250e+02,3.175963783264160156e+01,3.615706920623779297e+00,3.385336160659790039e+00,-1.394336104821950195e-01,2.980000000000000000e+02,4.259895401493849487e-01
3.150375294685363770e+01,1.366600952148437500e+02,3.260475921630859375e+01,3.633396625518798828e+00,3.369057655334472656e+00,-1.263642153844451721e-01,3.010000000000000000e+02,4.389425418215999741e-01
3.175487399101257324e+01,1.375714874267578125e+02,3.344581222534179688e+01,3.651837348937988281e+00,3.357790946960449219e+00,-1.045601202923106127e-01,3.030000000000000000e+02,4.226800568010159465e-01
3.200282907485961914e+01,1.384875030517578125e+02,3.428480148315429688e+01,3.670268058776855469e+00,3.348969697952270508e+00,-9.186802046838234148e-02,3.060000000000000000e+02,4.291797514949258208e-01
3.225107717514038086e+01,1.394079437255859375e+02,3.512167358398437500e+01,3.686337947845458984e+00,3.342146635055541992e+00,-7.182293039513734656e-02,3.080000000000000000e+02,4.021079091146050888e-01
3.250209784507751465e+01,1.403320465087890625e+02,3.595719146728515625e+01,3.700624942779541016e+00,3.336539030075073242e+00,-5.984738472542208004e-02,3.110000000000000000e+02,4.008092860304527938e-01
