t,x,y,a_cmd,a_sat,cte
4.395000000000000284e+01,1.554888700638310297e+02,1.112818576588314272e+02,-8.708838179612448105e-01,-8.708838179612448105e-01,1.416672204147994218e+00
4.400000000000000000e+01,1.553711455409131474e+02,1.115060456467588068e+02,-7.515160177801476493e-01,-7.515160177801476493e-01,1.426832139243766617e+00
4.405000000000000426e+01,1.552573285236049401e+02,1.117360168922288182e+02,-6.979975253117596257e-01,-6.979975253117596257e-01,1.388705610916783684e+00
4.410000000000000142e+01,1.551428154103994643e+02,1.119746149048631167e+02,-6.371107645710418765e-01,-6.371107645710418765e-01,1.387251128032386038e+00
4.415000000000000568e+01,1.550294947853300584e+02,1.122167098139743473e+02,-6.035532642437881901e-01,-6.035532642437881901e-01,1.344686420380337921e+00
4.420000000000000284e+01,1.549162350693246708e+02,1.124610128820743711e+02,-6.116138726142542614e-01,-6.116138726142542614e-01,1.333655560782551319e+00
4.425000000000000000e+01,1.548017659184963861e+02,1.127046332744763077e+02,-5.693006296890921192e-01,-5.693006296890921192e-01,1.298135147546697121e+00
4.430000000000000426e+01,1.546888076572178079e+02,1.129475175346163809e+02,-5.005555773628336258e-01,-5.005555773628336258e-01,1.281321566715901916e+00
4.435000000000000142e+01,1.545772459065797761e+02,1.131939334364231655e+02,-5.217076596372286490e-01,-5.217076596372286490e-01,1.249420282911984481e+00
4.440000000000000568e+01,1.544642447007100827e+02,1.134380163337332732e+02,-4.682100538230627440e-01,-4.682100538230627440e-01,1.225096158529920265e+00
4.445000000000000284e+01,1.543532754654085295e+02,1.136814112354401800e+02,-4.557988198884768138e-01,-4.557988198884768138e-01,1.202383643038655636e+00
4.450000000000000000e+01,1.542414698659138139e+02,1.139259153705436205e+02,-4.188509022599145593e-01,-4.188509022599145593e-01,1.169804068039808742e+00
4.455000000000000426e+01,1.541299473884055544e+02,1.141720103490081328e+02,-3.660427788290032680e-01,-3.660427788290032680e-01,1.155144374110789407e+00
4.460000000000000142e+01,1.540200401124396876e+02,1.144182073047595196e+02,-2.927293589717054889e-01,-2.927293589717054889e-01,1.111931400749910148e+00
4.465000000000000568e+01,1.539115925742172521e+02,1.146677008587003712e+02,-1.725017058860739416e-01,-1.725017058860739416e-01,1.103503816419744599e+00
4.470000000000000284e+01,1.538081779491991199e+02,1.149172633622636539e+02,-1.943456576090554777e-01,-1.943456576090554777e-01,1.043639452214663033e+00
4.475000000000000000e+01,1.537034238718026131e+02,1.151632357243227318e+02,-2.735554690472695727e-01,-2.735554690472695727e-01,1.037263034793195926e+00
4.480000000000000426e+01,1.535940714818981974e+02,1.154064869742993551e+02,-2.669088363641843875e-01,-2.669088363641843875e-01,9.835231135217752385e-01
4.485000000000000142e+01,1.534837907163394846e+02,1.156499945463395562e+02,-2.828777024788380889e-01,-2.828777024788380889e-01,9.766781711270523525e-01
4.490000000000000568e+01,1.533698308094194545e+02,1.158976613776668927e+02,-1.577434321103365622e-01,-1.577434321103365622e-01,9.329177204054578398e-01
4.495000000000000284e+01,1.532600139834701167e+02,1.161489397958832939e+02,-1.278528128073963266e-01,-1.278528128073963266e-01,9.118793035908951961e-01
4.500000000000000000e+01,1.531500573030173769e+02,1.164010985195158270e+02,-9.373657173346769400e-02,-9.373657173346769400e-02,8.755364148092537047e-01
4.505000000000000426e+01,1.530387487445584327e+02,1.166575517477283057e+02,-1.147868534253328604e-01,-1.147868534253328604e-01,8.406689951049833853e-01
4.510000000000000142e+01,1.529253343755484309e+02,1.169127452830202998e+02,5.254706215457466412e-02,5.254706215457466412e-02,8.239605961964230341e-01
4.515000000000000568e+01,1.528167814313704582e+02,1.171746275228162375e+02,8.878476915219019050e-02,8.878476915219019050e-02,7.678642445419932017e-01
4.520000000000000284e+01,1.527089266089429884e+02,1.174353725510177924e+02,5.060082876318645895e-02,5.060082876318645895e-02,7.678849449381112136e-01
4.525000000000000000e+01,1.525952638057304682e+02,1.177005695135441243e+02,6.948008736738907343e-02,6.948008736738907343e-02,6.948485068887924054e-01
4.530000000000000426e+01,1.524832509985199067e+02,1.179606041318935183e+02,1.667404899652014660e-01,1.667404899652014660e-01,6.863160374903273242e-01
4.535000000000000142e+01,1.523743035247663329e+02,1.182221152171068752e+02,1.793277471501840969e-01,1.793277471501840969e-01,6.303458435775006752e-01
4.540000000000000568e+01,1.522650538656399704e+02,1.184819304519535592e+02,2.590182987491614353e-01,2.590182987491614353e-01,6.001257630577384594e-01
4.545000000000000284e+01,1.521583034882254424e+02,1.187421212755026545e+02,3.488542299889881293e-01,3.488542299889881293e-01,5.702322671708046631e-01
4.550000000000000000e+01,1.520532884907507878e+02,1.190052611982565054e+02,4.618962614843947767e-01,4.618962614843947767e-01,5.112533694020793273e-01
4.555000000000000426e+01,1.519517531779731030e+02,1.192700200661175955e+02,4.978349331294852353e-01,4.978349331294852353e-01,5.108520510450761387e-01
4.560000000000000142e+01,1.518519162806515794e+02,1.195308967438417938e+02,4.979340415592972136e-01,4.979340415592972136e-01,4.175193796051588913e-01
4.565000000000000568e+01,1.517491247206704088e+02,1.197934147639064406e+02,5.717912280375416767e-01,5.717912280375416767e-01,4.359246675652478364e-01
4.570000000000000284e+01,1.516479754011714931e+02,1.200566969083762388e+02,6.272396975586536083e-01,6.272396975586536083e-01,3.343176740103556699e-01
4.575000000000000000e+01,1.515488475404838198e+02,1.203178210725829160e+02,6.557950277988502386e-01,6.557950277988502386e-01,3.294469221434460637e-01
4.580000000000000426e+01,1.514508723948991644e+02,1.205755818390989447e+02,7.046820084120907213e-01,7.046820084120907213e-01,2.616932634146308390e-01
4.585000000000000142e+01,1.513525958727693137e+02,1.208350286829233653e+02,7.430506864899147912e-01,7.430506864899147912e-01,2.273001859732969865e-01
4.590000000000000568e+01,1.512519504487839868e+02,1.210987863543891621e+02,8.503924391139039418e-01,8.503924391139039418e-01,2.186550185581504213e-01
4.595000000000000284e+01,1.511536550081338817e+02,1.213651992584011339e+02,8.221603994582105113e-01,8.221603994582105113e-01,1.151286124763731128e-01
4.600000000000000000e+01,1.510539908519524772e+02,1.216268315203611934e+02,8.167057094749439194e-01,8.167057094749439194e-01,2.255874212388530309e-01
4.605000000000000426e+01,1.509515811623035120e+02,1.218888050622042272e+02,8.321678298919948924e-01,8.321678298919948924e-01,1.151201091849573567e-02
4.610000000000000142e+01,1.508474851104956542e+02,1.221515033806767576e+02,8.296734022101239781e-01,8.296734022101239781e-01,2.208062658241817244e-01
4.615000000000000568e+01,1.507427844560649248e+02,1.224113820129887245e+02,9.130434648381373641e-01,9.130434648381373641e-01,9.166687927597995389e-02
4.620000000000000284e+01,1.506395017641194158e+02,1.226735627903603500e+02,8.962845600819173697e-01,8.962845600819173697e-01,1.960611327059686160e-01
4.625000000000000000e+01,1.505331229985486061e+02,1.229357262347696746e+02,9.106001086745079132e-01,9.106001086745079132e-01,1.940180459438888283e-01
4.630000000000000426e+01,1.504259729497315163e+02,1.231972005708740454e+02,8.672424840273019742e-01,8.672424840273019742e-01,2.148339213507834133e-01
4.635000000000000142e+01,1.503173099587152990e+02,1.234538681555331578e+02,8.943947718084226395e-01,8.943947718084226395e-01,2.883688672827281474e-01
4.640000000000000568e+01,1.502111283020008159e+02,1.237062882525319907e+02,8.648251188928725020e-01,8.648251188928725020e-01,2.654906743390706425e-01
4.645000000000000284e+01,1.501013182520916018e+02,1.239589632671291923e+02,8.382507021658613944e-01,8.382507021658613944e-01,3.705411666327419473e-01
4.650000000000000000e+01,1.499906785162313838e+02,1.242080022376764958e+02,7.899514378738041742e-01,7.899514378738041742e-01,3.226920288397351899e-01
4.655000000000000426e+01,1.498769856104606504e+02,1.244551022119036503e+02,7.728189998811382244e-01,7.728189998811382244e-01,4.158161128994800060e-01
4.660000000000000142e+01,1.497608631167038311e+02,1.247024010186661798e+02,7.137463530756938956e-01,7.137463530756938956e-01,3.750921727233077485e-01
4.665000000000000568e+01,1.496404141056164008e+02,1.249491321259213237e+02,7.680572433026893187e-01,7.680572433026893187e-01,4.307632735335297225e-01
4.670000000000000284e+01,1.495228537313967081e+02,1.251948718070333371e+02,6.881200128315388964e-01,6.881200128315388964e-01,4.243067617555866256e-01
4.675000000000000000e+01,1.494017424589693519e+02,1.254371613898611741e+02,6.498740583593850539e-01,6.498740583593850539e-01,4.512510790091135426e-01
4.680000000000000426e+01,1.492796147040436381e+02,1.256763000562147283e+02,6.268759872661371357e-01,6.268759872661371357e-01,4.652391208713371751e-01
4.685000000000000142e+01,1.491596729125714091e+02,1.259091036719149628e+02,6.156470439881986945e-01,6.156470439881986945e-01,4.698406932477328657e-01
4.690000000000000568e+01,1.490430023395938406e+02,1.261351570865348606e+02,5.584951056354495735e-01,5.584951056354495735e-01,4.953800541975088012e-01
4.695000000000000284e+01,1.489251471627245280e+02,1.263570352318655665e+02,5.476130249888114809e-01,5.476130249888114809e-01,4.900466355276208996e-01
4.700000000000000000e+01,1.488084461446809712e+02,1.265756199102141437e+02,4.643382154318393407e-01,4.643382154318393407e-01,5.133239474350430598e-01
4.705000000000000426e+01,1.486877468487853378e+02,1.267921130583983569e+02,3.635656543065167723e-01,3.635656543065167723e-01,5.034805878344872365e-01
4.710000000000000142e+01,1.485650608830258363e+02,1.270023421501770287e+02,2.862891029143389554e-01,2.862891029143389554e-01,5.152385302557731528e-01
4.715000000000000568e+01,1.484427808139295450e+02,1.272052128582740238e+02,3.033476169281442147e-01,3.033476169281442147e-01,5.028721044431837539e-01
4.720000000000000284e+01,1.483229039799102225e+02,1.274063356974151588e+02,3.048882161321134210e-01,3.048882161321134210e-01,5.020393304256046685e-01
4.725000000000000000e+01,1.482048805895977921e+02,1.276050620788227690e+02,2.692371837556369885e-01,2.692371837556369885e-01,5.064726704444323380e-01
4.730000000000000426e+01,1.480841159213335914e+02,1.278047781228103901e+02,1.770967340024035552e-01,1.770967340024035552e-01,4.889225164319450645e-01
4.735000000000000142e+01,1.479612463737188932e+02,1.279996858454044713e+02,1.117889155379439697e-01,1.117889155379439697e-01,5.056040429496432287e-01
4.740000000000000568e+01,1.478376839046959503e+02,1.281903476294605753e+02,1.330186166226359767e-01,1.330186166226359767e-01,4.640261812731703572e-01
4.745000000000000284e+01,1.477137118369607265e+02,1.283841841212415602e+02,1.580166188938976479e-01,1.580166188938976479e-01,5.025873381762703263e-01
4.750000000000000000e+01,1.475919805162352532e+02,1.285775644698256599e+02,1.260241250018137582e-01,1.260241250018137582e-01,4.437397007844579022e-01
4.755000000000000426e+01,1.474695168135894221e+02,1.287696846448662882e+02,9.379382223277478448e-02,9.379382223277478448e-02,4.941683932210036989e-01
4.760000000000000142e+01,1.473451204798520280e+02,1.289623779063538223e+02,6.126958051012470347e-02,6.126958051012470347e-02,4.247766438732185623e-01
4.765000000000000568e+01,1.472201282144858396e+02,1.291537265237908230e+02,3.338907962180340131e-05,3.338907962180340131e-05,4.557055841407143260e-01
4.770000000000000284e+01,1.470957279457940388e+02,1.293394480466976688e+02,9.201893862124600754e-02,9.201893862124600754e-02,4.050373177059776175e-01
4.775000000000000000e+01,1.469764429336599676e+02,1.295266760796974381e+02,2.408842100196373001e-02,2.408842100196373001e-02,4.137292483074455074e-01
4.780000000000000426e+01,1.468533585508713486e+02,1.297140484667841349e+02,-5.204167539742391574e-02,-5.204167539742391574e-02,3.979588996998838502e-01
4.785000000000000142e+01,1.467272514020946517e+02,1.298998639091523728e+02,-7.050370951065947078e-02,-7.050370951065947078e-02,3.721325530528764580e-01
4.790000000000000568e+01,1.465988252883485643e+02,1.300885146742481311e+02,-1.758567250036242036e-01,-1.758567250036242036e-01,3.865641450393519363e-01
4.795000000000000284e+01,1.464654336325349107e+02,1.302761860271215824e+02,-2.602219865279765121e-01,-2.602219865279765121e-01,3.271722994988236488e-01
4.800000000000000000e+01,1.463279194317762801e+02,1.304638447993342254e+02,-3.249515346406304239e-01,-3.249515346406304239e-01,3.666852827244101443e-01
4.805000000000000426e+01,1.461899405467750057e+02,1.306479000312760661e+02,-2.241674890079672355e-01,-2.241674890079672355e-01,2.718214239761805873e-01
4.810000000000000142e+01,1.460562537632437170e+02,1.308363538876763243e+02,-2.387736231819335420e-01,-2.387736231819335420e-01,3.505437141613053642e-01
4.815000000000000568e+01,1.459215502736014116e+02,1.310264473023987080e+02,-2.416666393721871031e-01,-2.416666393721871031e-01,2.303837389439620520e-01
4.820000000000000284e+01,1.457869866635835194e+02,1.312174690765970411e+02,-1.820356479515402026e-01,-1.820356479515402026e-01,2.981615375256516653e-01
4.825000000000000000e+01,1.456570580231979193e+02,1.314080898062287304e+02,-1.085429491759123954e-01,-1.085429491759123954e-01,2.001777445003405376e-01
4.830000000000000426e+01,1.455324232983105617e+02,1.315982763070916235e+02,-5.704562695772927294e-02,-5.704562695772927294e-02,2.493139008703205428e-01
4.835000000000000142e+01,1.454080210728478164e+02,1.317937982487979127e+02,-9.755350215204348918e-02,-9.755350215204348918e-02,1.949563863863691959e-01
4.840000000000000568e+01,1.452848049512632826e+02,1.319841826245843492e+02,-1.201208993660703161e-01,-1.201208993660703161e-01,2.079487983935822404e-01
4.845000000000000284e+01,1.451626234187935438e+02,1.321714634844265390e+02,-2.187650200082288388e-01,-2.187650200082288388e-01,2.050369519605951540e-01
4.850000000000000000e+01,1.450364635026155611e+02,1.323565728608510312e+02,-2.333932750340005080e-01,-2.333932750340005080e-01,1.557322125176407446e-01
4.855000000000000426e+01,1.449116701108979726e+02,1.325391097902030992e+02,-3.052477142336166849e-01,-3.052477142336166849e-01,2.269335536449423041e-01
4.860000000000000142e+01,1.447836810220848633e+02,1.327210749667231369e+02,-3.038638946046521849e-01,-3.038638946046521849e-01,1.005206640773375210e-01
4.865000000000000568e+01,1.446573657361721814e+02,1.329016804401973104e+02,-4.192156731650248935e-01,-4.192156731650248935e-01,2.584896085231480067e-01
4.870000000000000284e+01,1.445282120483808228e+02,1.330770635555857382e+02,-4.285562442096255142e-01,-4.285562442096255142e-01,6.488178337283496966e-02
4.875000000000000000e+01,1.443977251902080354e+02,1.332553421394934219e+02,-3.563684272129167829e-01,-3.563684272129167829e-01,1.877157769066597481e-01
4.880000000000000426e+01,1.442706975870151780e+02,1.334364006692511282e+02,-3.531316865964984619e-01,-3.531316865964984619e-01,9.295923410257449226e-02
4.885000000000000142e+01,1.441440056039155593e+02,1.336184883958303544e+02,-3.091102660959796911e-01,-3.091102660959796911e-01,1.291124263767914893e-01
4.890000000000000568e+01,1.440215001777127668e+02,1.337989718866391797e+02,-3.313676971853985465e-01,-3.313676971853985465e-01,1.523020852149336857e-01
4.895000000000000284e+01,1.439007546472036836e+02,1.339752171777805358e+02,-3.007853462485837182e-01,-3.007853462485837182e-01,7.208072759774612759e-02
4.900000000000000000e+01,1.437826127197481583e+02,1.341510447026995223e+02,-3.215957937373065123e-01,-3.215957937373065123e-01,2.295493525069243479e-01
4.905000000000000426e+01,1.436621813296066819e+02,1.343297068187049774e+02,-3.837096790273822888e-01,-3.837096790273822888e-01,6.533547117594661058e-02
4.910000000000000142e+01,1.435396141370464704e+02,1.345068349440741429e+02,-3.281792761679395709e-01,-3.281792761679395709e-01,2.213793604125754433e-01
4.915000000000000568e+01,1.434219856164666851e+02,1.346819956345206322e+02,-3.628145197913400510e-01,-3.628145197913400510e-01,1.253050236679068841e-01
4.920000000000000284e+01,1.433034423554267391e+02,1.348561766104716924e+02,-3.604512516698288871e-01,-3.604512516698288871e-01,1.697784376769039261e-01
4.925000000000000000e+01,1.431878349485339754e+02,1.350263464496925110e+02,-2.941760181553907949e-01,-2.941760181553907949e-01,2.056159459007227408e-01
4.930000000000000426e+01,1.430763868684178988e+02,1.351967807487412472e+02,-3.160699859487728358e-01,-3.160699859487728358e-01,1.414401911869665185e-01
4.935000000000000142e+01,1.429648966389696909e+02,1.353657372856753511e+02,-2.694078278912731550e-01,-2.694078278912731550e-01,2.833519835961604283e-01
4.940000000000000568e+01,1.428538238521541643e+02,1.355395080540603487e+02,-2.668335647046766734e-01,-2.668335647046766734e-01,1.635453360524768140e-01
4.945000000000000284e+01,1.427441048599884539e+02,1.357116614551345606e+02,-2.529164548248505895e-01,-2.529164548248505895e-01,2.256524692946965949e-01
4.950000000000000000e+01,1.426342328710548770e+02,1.358860936919614915e+02,-2.389099451402761642e-01,-2.389099451402761642e-01,2.195463663084680217e-01
4.955000000000000426e+01,1.425253468477295087e+02,1.360606709838594099e+02,-1.848982467152983644e-01,-1.848982467152983644e-01,1.909821104731037056e-01
4.960000000000000142e+01,1.424188020496452225e+02,1.362370187951076161e+02,-2.665531007961955412e-01,-2.665531007961955412e-01,2.873839382604619352e-01
4.965000000000000568e+01,1.423100881226059755e+02,1.364090595125757659e+02,-1.805624106823021935e-01,-1.805624106823021935e-01,1.902441771924633374e-01
4.970000000000000284e+01,1.422034164977138175e+02,1.365868409379083062e+02,-2.054608229522254248e-01,-2.054608229522254248e-01,2.688604706853591209e-01
4.975000000000000000e+01,1.420952409765563402e+02,1.367649854082186209e+02,-8.214959479963913902e-02,-8.214959479963913902e-02,2.207500948022862730e-01
4.980000000000000426e+01,1.419913333834577713e+02,1.369484656479800435e+02,-2.971102826427377691e-02,-2.971102826427377691e-02,2.228092801789022803e-01
4.985000000000000142e+01,1.418881862660150261e+02,1.371358881795765967e+02,8.899567645773025920e-03,8.899567645773025920e-03,2.567783614276301085e-01
4.990000000000000568e+01,1.417875534217313316e+02,1.373223781424340473e+02,-9.130701248613092014e-02,-9.130701248613092014e-02,1.861796299529829002e-01
4.995000000000000284e+01,1.416820069436855931e+02,1.375069574196531619e+02,-4.940034197043376846e-02,-4.940034197043376846e-02,3.060715576061437959e-01
5.000000000000000000e+01,1.415779110295628698e+02,1.376931534536696802e+02,-8.021701288157721821e-02,-8.021701288157721821e-02,1.804560325939242316e-01
5.005000000000000426e+01,1.414729127820330348e+02,1.378775408389975610e+02,-1.842271103283052158e-01,-1.842271103283052158e-01,2.503014176858571749e-01
5.010000000000000142e+01,1.413640966664913776e+02,1.380579452833706853e+02,-2.185211749350307042e-01,-2.185211749350307042e-01,2.091523447626370269e-01
5.015000000000000568e+01,1.412554436227314056e+02,1.382347049988601952e+02,-2.280348570354852888e-01,-2.280348570354852888e-01,2.090459012886899115e-01
5.020000000000000284e+01,1.411472668513918904e+02,1.384099407819821010e+02,-1.821043944100149969e-01,-1.821043944100149969e-01,2.702036903472315732e-01
5.025000000000000000e+01,1.410385014250689153e+02,1.385914430229582024e+02,-1.751072374249736108e-01,-1.751072374249736108e-01,1.933819777690891362e-01
5.030000000000000426e+01,1.409304220880639491e+02,1.387726102809686779e+02,-2.066299656005959606e-01,-2.066299656005959606e-01,3.014483922103846081e-01
5.035000000000000142e+01,1.408224418280399561e+02,1.389504544089202795e+02,-1.091919663445036076e-01,-1.091919663445036076e-01,2.076205060838532679e-01
5.040000000000000568e+01,1.407185873521216024e+02,1.391311772194061120e+02,-1.129100434062496466e-01,-1.129100434062496466e-01,2.477048972696440921e-01
5.045000000000000284e+01,1.406138391080019687e+02,1.393130955666264015e+02,-1.193069254617231262e-01,-1.193069254617231262e-01,2.409850902902293535e-01
5.050000000000000000e+01,1.405078235868451770e+02,1.394966296783514963e+02,-1.606048546817347988e-01,-1.606048546817347988e-01,2.098081565547784966e-01
5.055000000000000426e+01,1.403987653594998903e+02,1.396814149120475292e+02,-6.538610953585542729e-02,-6.538610953585542729e-02,2.883846755273651863e-01
5.060000000000000142e+01,1.402942442055252172e+02,1.398679180772262498e+02,-5.344208178527248831e-02,-5.344208178527248831e-02,1.947847437476254995e-01
5.065000000000000568e+01,1.401886448206544742e+02,1.400574371452018170e+02,7.119269161463420703e-02,7.119269161463420703e-02,2.920487260447389710e-01
5.070000000000000284e+01,1.400886908171495975e+02,1.402493421982585744e+02,7.194590198448427842e-02,7.194590198448427842e-02,1.906490119205552780e-01
5.075000000000000000e+01,1.399893506802454226e+02,1.404394958627654262e+02,1.561436138235617332e-01,1.561436138235617332e-01,2.303291354635327581e-01
5.080000000000000426e+01,1.398914644210672975e+02,1.406350996646831106e+02,1.026123033610642638e-01,1.026123033610642638e-01,2.012611616501756573e-01
5.085000000000000142e+01,1.397884437186481534e+02,1.408335379602429214e+02,1.612575969212151628e-01,1.612575969212151628e-01,1.767831996024427643e-01
5.090000000000000568e+01,1.396860380803314854e+02,1.410361711091500467e+02,1.128635425149334404e-01,1.128635425149334404e-01,2.184125345063258616e-01
5.095000000000000284e+01,1.395834558256951254e+02,1.412331642035586583e+02,1.860666271178020581e-01,1.860666271178020581e-01,1.329465329387268802e-01
5.100000000000000000e+01,1.394862885839647220e+02,1.414272132763547347e+02,2.306759847089466797e-01,2.306759847089466797e-01,2.564945366344540956e-01
5.105000000000000426e+01,1.393912744703141016e+02,1.416210450073950540e+02,2.425893378127198241e-01,2.425893378127198241e-01,9.622713820033911014e-02
5.110000000000000142e+01,1.392961085771896705e+02,1.418153204053728302e+02,2.311543287247496969e-01,2.311543287247496969e-01,2.146982763533435701e-01
5.115000000000000568e+01,1.391993985467696291e+02,1.420101240665289311e+02,2.738731855066044996e-01,2.738731855066044996e-01,1.040664425039213442e-01
5.120000000000000284e+01,1.391033833726518196e+02,1.422070496661908976e+02,2.951927897594751049e-01,2.951927897594751049e-01,1.460626758232852762e-01
5.125000000000000000e+01,1.390075241071003234e+02,1.424047570879664875e+02,3.388050758409210106e-01,3.388050758409210106e-01,1.447264485895716490e-01
5.130000000000000426e+01,1.389149622039862209e+02,1.425999631067179507e+02,3.601688125231420345e-01,3.601688125231420345e-01,7.584118800219419310e-02
5.135000000000000142e+01,1.388222744400287638e+02,1.427963083886636753e+02,4.104490932374330048e-01,4.104490932374330048e-01,2.068327636939957526e-01
5.140000000000000568e+01,1.387319686756763986e+02,1.429923006655637607e+02,4.092703371307885862e-01,4.092703371307885862e-01,2.525427904148992014e-02
5.145000000000000284e+01,1.386414776484963909e+02,1.431871461765764764e+02,4.593235797194006320e-01,4.593235797194006320e-01,2.262025181518261263e-01
5.150000000000000000e+01,1.385537769875404877e+02,1.433808753867862151e+02,4.889292122519749428e-01,4.889292122519749428e-01,9.124195758997610817e-02
5.155000000000000426e+01,1.384673073329924478e+02,1.435740293597986863e+02,4.564460287243408132e-01,4.564460287243408132e-01,1.705440607031061262e-01
5.160000000000000142e+01,1.383802607346012508e+02,1.437635880411734206e+02,4.555391939511478361e-01,4.555391939511478361e-01,1.790738881685565720e-01
5.165000000000000568e+01,1.382926708937864930e+02,1.439527143572853731e+02,3.635531274737575647e-01,3.635531274737575647e-01,1.418926282100737291e-01
5.170000000000000284e+01,1.382004244583162347e+02,1.441394948402850673e+02,2.942924689215047351e-01,2.942924689215047351e-01,2.657536464772183860e-01
5.175000000000000000e+01,1.381062983369724577e+02,1.443218579722480115e+02,2.723646153936934433e-01,2.723646153936934433e-01,1.522399045319963173e-01
5.180000000000000426e+01,1.380083083406166224e+02,1.445078115899010811e+02,1.943836933482121498e-01,1.943836933482121498e-01,2.476990779169528645e-01
5.185000000000000142e+01,1.379070131773040657e+02,1.446911674459055632e+02,1.571156984926803668e-01,1.571156984926803668e-01,1.913995042595670326e-01
5.190000000000000568e+01,1.378015196575133814e+02,1.448775113919207058e+02,1.993972814825616668e-01,1.993972814825616668e-01,2.026163211788792329e-01
5.195000000000000284e+01,1.376980530916640078e+02,1.450644405078734849e+02,1.830084111939014324e-01,1.830084111939014324e-01,2.398885708390985638e-01
5.200000000000000000e+01,1.375944075344190480e+02,1.452498204260278385e+02,1.450961918784890170e-01,1.450961918784890170e-01,1.798613563739407117e-01
5.205000000000000426e+01,1.374896332308750857e+02,1.454332035006106878e+02,1.877988121026794022e-01,1.877988121026794022e-01,2.994258701232223596e-01
5.210000000000000142e+01,1.373862740887002190e+02,1.456182595237358726e+02,2.812340435785285475e-01,2.812340435785285475e-01,1.820642262878563178e-01
5.215000000000000568e+01,1.372850040988646185e+02,1.458085793981807115e+02,3.275183385609689024e-01,3.275183385609689024e-01,2.634963179626950702e-01
5.220000000000000284e+01,1.371852393240198467e+02,1.460003420831602909e+02,3.261771183075645730e-01,3.261771183075645730e-01,2.199250088381868584e-01
5.225000000000000000e+01,1.370877207917106944e+02,1.461877328377542824e+02,2.795307247536050754e-01,2.795307247536050754e-01,2.369543779097874336e-01
5.230000000000000426e+01,1.369897516965499733e+02,1.463708486293401165e+02,3.310175062075685348e-01,3.310175062075685348e-01,2.772667870854210737e-01
5.235000000000000142e+01,1.368954988789271283e+02,1.465524264583454226e+02,4.357591454814416787e-01,4.357591454814416787e-01,2.262928108485807721e-01
5.240000000000000568e+01,1.368054218381383862e+02,1.467365807545963037e+02,3.590627985807658962e-01,3.590627985807658962e-01,3.341107532374520961e-01
5.245000000000000284e+01,1.367132609536486996e+02,1.469160199234135860e+02,3.310716395399372347e-01,3.310716395399372347e-01,2.572530200259393052e-01
5.250000000000000000e+01,1.366175005092769652e+02,1.470979246992381206e+02,2.663434616692803014e-01,2.663434616692803014e-01,2.949422265104268970e-01
5.255000000000000426e+01,1.365202959016964144e+02,1.472755764965098706e+02,2.953304774191896076e-01,2.953304774191896076e-01,3.041597712124896602e-01
5.260000000000000142e+01,1.364219291699211283e+02,1.474574414442772365e+02,3.451598708780337366e-01,3.451598708780337366e-01,2.750176571236273571e-01
5.265000000000000568e+01,1.363272750324337608e+02,1.476377313672782918e+02,3.683080551365234823e-01,3.683080551365234823e-01,3.672987289133754496e-01
5.270000000000000284e+01,1.362328305760381397e+02,1.478193233216405247e+02,2.783116028438988865e-01,2.783116028438988865e-01,2.900209566615793433e-01
5.275000000000000000e+01,1.361338337416774209e+02,1.479991434052339798e+02,2.614809600225501685e-01,2.614809600225501685e-01,3.384006942060397982e-01
5.280000000000000426e+01,1.360331864578769228e+02,1.481796990999555135e+02,1.880149484281840866e-01,1.880149484281840866e-01,3.199726628282150709e-01
5.285000000000000142e+01,1.359306391853770322e+02,1.483562144763938591e+02,1.727748409044378708e-01,1.727748409044378708e-01,3.077768580616080940e-01
5.290000000000000568e+01,1.358284552197757193e+02,1.485307601270992848e+02,7.207526080443178718e-02,7.207526080443178718e-02,3.637306900398069587e-01
5.295000000000000284e+01,1.357225455211529948e+02,1.487018353378389861e+02,9.241023407103429732e-02,9.241023407103429732e-02,2.901776735846199884e-01
5.300000000000000000e+01,1.356156667463695271e+02,1.488766227467642977e+02,1.054303445398325628e-01,1.054303445398325628e-01,3.450784810342451547e-01
5.305000000000000426e+01,1.355079961715372292e+02,1.490541195498531124e+02,-2.780372085138532387e-02,-2.780372085138532387e-02,2.973262641705066711e-01
5.310000000000000142e+01,1.353940770025199072e+02,1.492292556620985522e+02,-1.020799906271295798e-01,-1.020799906271295798e-01,2.934372882004038785e-01
5.315000000000000568e+01,1.352766547782779583e+02,1.494036112160564187e+02,-9.292476463059333447e-02,-9.292476463059333447e-02,3.108953003851786523e-01
5.320000000000000284e+01,1.351612168508985974e+02,1.495765456200142012e+02,-1.294148337277509220e-01,-1.294148337277509220e-01,2.461825225685232987e-01
5.325000000000000000e+01,1.350424604529859209e+02,1.497520935062742922e+02,-1.627689142787906995e-01,-1.627689142787906995e-01,3.349685482734113817e-01
5.330000000000000426e+01,1.349217582235590100e+02,1.499284980627591040e+02,-1.839660620573715100e-01,-1.839660620573715100e-01,2.175525729874726033e-01
5.335000000000000142e+01,1.347994477186579445e+02,1.501064591824581100e+02,-1.836285674393580147e-01,-1.836285674393580147e-01,2.637881618871317779e-01
5.340000000000000568e+01,1.346763485089949484e+02,1.502867552095495398e+02,-9.683254019630557763e-02,-9.683254019630557763e-02,2.096268986274701929e-01
5.345000000000000284e+01,1.345551803284066636e+02,1.504731919760099856e+02,-1.283888884308579392e-01,-1.283888884308579392e-01,2.068836260837968732e-01
